zip,scraped,stcd,county
28655,"CALDWELL, NC",NC,CALDWELL
28655,"MCDOWELL, NC",NC,MCDOWELL
28658,"CATAWBA, NC",NC,CATAWBA
28671,"BURKE, NC",NC,BURKE
28673,"CATAWBA, NC",NC,CATAWBA
28673,"LINCOLN, NC",NC,LINCOLN
28677,"IREDELL, NC",NC,IREDELL
28681,"ALEXANDER, NC",NC,ALEXANDER
28690,"BURKE, NC",NC,BURKE
28704,"BUNCOMBE, NC",NC,BUNCOMBE
28704,"HENDERSON, NC",NC,HENDERSON
28711,"BUNCOMBE, NC",NC,BUNCOMBE
28711,"HENDERSON, NC",NC,HENDERSON
28711,"MCDOWELL, NC",NC,MCDOWELL
28711,"RUTHERFORD, NC",NC,RUTHERFORD
28730,"BUNCOMBE, NC",NC,BUNCOMBE
28739,"HENDERSON, NC",NC,HENDERSON
28739,"TRANSYLVANIA, NC",NC,TRANSYLVANIA
28745,"HAYWOOD, NC",NC,HAYWOOD
28751,"HAYWOOD, NC",NC,HAYWOOD
28752,"MCDOWELL, NC",NC,MCDOWELL
28752,"RUTHERFORD, NC",NC,RUTHERFORD
28785,"HAYWOOD, NC",NC,HAYWOOD
28787,"BUNCOMBE, NC",NC,BUNCOMBE
28787,"MADISON, NC",NC,MADISON
28792,"HENDERSON, NC",NC,HENDERSON
28792,"BUNCOMBE, NC",NC,BUNCOMBE
28801,"BUNCOMBE, NC",NC,BUNCOMBE
28803,"BUNCOMBE, NC",NC,BUNCOMBE
28804,"BUNCOMBE, NC",NC,BUNCOMBE
28805,"BUNCOMBE, NC",NC,BUNCOMBE
28806,"BUNCOMBE, NC",NC,BUNCOMBE
29001,"CLARENDON, SC",SC,CLARENDON
29001,"SUMTER, SC",SC,SUMTER
29002,"RICHLAND, SC",SC,RICHLAND
29006,"LEXINGTON, SC",SC,LEXINGTON
29006,"AIKEN, SC",SC,AIKEN
29006,"SALUDA, SC",SC,SALUDA
29010,"LEE, SC",SC,LEE
29010,"KERSHAW, SC",SC,KERSHAW
29016,"RICHLAND, SC",SC,RICHLAND
29016,"FAIRFIELD, SC",SC,FAIRFIELD
29033,"LEXINGTON, SC",SC,LEXINGTON
29036,"LEXINGTON, SC",SC,LEXINGTON
29036,"NEWBERRY, SC",SC,NEWBERRY
29036,"RICHLAND, SC",SC,RICHLAND
29040,"SUMTER, SC",SC,SUMTER
29040,"LEE, SC",SC,LEE
29041,"CLARENDON, SC",SC,CLARENDON
29044,"RICHLAND, SC",SC,RICHLAND
29046,"LEE, SC",SC,LEE
29051,"CLARENDON, SC",SC,CLARENDON
29051,"SUMTER, SC",SC,SUMTER
29052,"RICHLAND, SC",SC,RICHLAND
29053,"LEXINGTON, SC",SC,LEXINGTON
29053,"CALHOUN, SC",SC,CALHOUN
29054,"LEXINGTON, SC",SC,LEXINGTON
29061,"RICHLAND, SC",SC,RICHLAND
29062,"SUMTER, SC",SC,SUMTER
29063,"RICHLAND, SC",SC,RICHLAND
29063,"LEXINGTON, SC",SC,LEXINGTON
29070,"LEXINGTON, SC",SC,LEXINGTON
29070,"SALUDA, SC",SC,SALUDA
29071,"LEXINGTON, SC",SC,LEXINGTON
29072,"LEXINGTON, SC",SC,LEXINGTON
29073,"LEXINGTON, SC",SC,LEXINGTON
29080,"LEE, SC",SC,LEE
29080,"SUMTER, SC",SC,SUMTER
29102,"CLARENDON, SC",SC,CLARENDON
29102,"SUMTER, SC",SC,SUMTER
29104,"SUMTER, SC",SC,SUMTER
29104,"LEE, SC",SC,LEE
29111,"CLARENDON, SC",SC,CLARENDON
29111,"WILLIAMSBURG, SC",SC,WILLIAMSBURG
29114,"FLORENCE, SC",SC,FLORENCE
29114,"SUMTER, SC",SC,SUMTER
29123,"LEXINGTON, SC",SC,LEXINGTON
29125,"SUMTER, SC",SC,SUMTER
29125,"CLARENDON, SC",SC,CLARENDON
29128,"SUMTER, SC",SC,SUMTER
29128,"KERSHAW, SC",SC,KERSHAW
29128,"LEE, SC",SC,LEE
29143,"CLARENDON, SC",SC,CLARENDON
29147,"RICHLAND, SC",SC,RICHLAND
29148,"CLARENDON, SC",SC,CLARENDON
29150,"SUMTER, SC",SC,SUMTER
29151,"SUMTER, SC",SC,SUMTER
29152,"SUMTER, SC",SC,SUMTER
29153,"SUMTER, SC",SC,SUMTER
29153,"LEE, SC",SC,LEE
29154,"SUMTER, SC",SC,SUMTER
29160,"LEXINGTON, SC",SC,LEXINGTON
29160,"CALHOUN, SC",SC,CALHOUN
29160,"ORANGEBURG, SC",SC,ORANGEBURG
29161,"FLORENCE, SC",SC,FLORENCE
29161,"DARLINGTON, SC",SC,DARLINGTON
29162,"CLARENDON, SC",SC,CLARENDON
29162,"SUMTER, SC",SC,SUMTER
29168,"SUMTER, SC",SC,SUMTER
29169,"LEXINGTON, SC",SC,LEXINGTON
29170,"LEXINGTON, SC",SC,LEXINGTON
29171,"LEXINGTON, SC",SC,LEXINGTON
29172,"LEXINGTON, SC",SC,LEXINGTON
29177,"RICHLAND, SC",SC,RICHLAND
29201,"RICHLAND, SC",SC,RICHLAND
29202,"RICHLAND, SC",SC,RICHLAND
29203,"RICHLAND, SC",SC,RICHLAND
29204,"RICHLAND, SC",SC,RICHLAND
29205,"RICHLAND, SC",SC,RICHLAND
29206,"RICHLAND, SC",SC,RICHLAND
29207,"RICHLAND, SC",SC,RICHLAND
29208,"RICHLAND, SC",SC,RICHLAND
29209,"RICHLAND, SC",SC,RICHLAND
29210,"RICHLAND, SC",SC,RICHLAND
29210,"LEXINGTON, SC",SC,LEXINGTON
29211,"RICHLAND, SC",SC,RICHLAND
29212,"LEXINGTON, SC",SC,LEXINGTON
29212,"RICHLAND, SC",SC,RICHLAND
29214,"RICHLAND, SC",SC,RICHLAND
29215,"RICHLAND, SC",SC,RICHLAND
29216,"RICHLAND, SC",SC,RICHLAND
29217,"RICHLAND, SC",SC,RICHLAND
29218,"RICHLAND, SC",SC,RICHLAND
29219,"RICHLAND, SC",SC,RICHLAND
29220,"RICHLAND, SC",SC,RICHLAND
29221,"RICHLAND, SC",SC,RICHLAND
29222,"RICHLAND, SC",SC,RICHLAND
29223,"RICHLAND, SC",SC,RICHLAND
29224,"RICHLAND, SC",SC,RICHLAND
29225,"RICHLAND, SC",SC,RICHLAND
29226,"RICHLAND, SC",SC,RICHLAND
29227,"RICHLAND, SC",SC,RICHLAND
29228,"LEXINGTON, SC",SC,LEXINGTON
29229,"RICHLAND, SC",SC,RICHLAND
29230,"RICHLAND, SC",SC,RICHLAND
29240,"RICHLAND, SC",SC,RICHLAND
29250,"RICHLAND, SC",SC,RICHLAND
29260,"RICHLAND, SC",SC,RICHLAND
29290,"RICHLAND, SC",SC,RICHLAND
29292,"RICHLAND, SC",SC,RICHLAND
29301,"SPARTANBURG, SC",SC,SPARTANBURG
29302,"SPARTANBURG, SC",SC,SPARTANBURG
29302,"UNION, SC",SC,UNION
29303,"SPARTANBURG, SC",SC,SPARTANBURG
29304,"SPARTANBURG, SC",SC,SPARTANBURG
29305,"SPARTANBURG, SC",SC,SPARTANBURG
29306,"SPARTANBURG, SC",SC,SPARTANBURG
29319,"SPARTANBURG, SC",SC,SPARTANBURG
29320,"SPARTANBURG, SC",SC,SPARTANBURG
29334,"SPARTANBURG, SC",SC,SPARTANBURG
29336,"SPARTANBURG, SC",SC,SPARTANBURG
29365,"SPARTANBURG, SC",SC,SPARTANBURG
29377,"SPARTANBURG, SC",SC,SPARTANBURG
29378,"SPARTANBURG, SC",SC,SPARTANBURG
29385,"SPARTANBURG, SC",SC,SPARTANBURG
29386,"SPARTANBURG, SC",SC,SPARTANBURG
29401,"CHARLESTON, SC",SC,CHARLESTON
29402,"CHARLESTON, SC",SC,CHARLESTON
29404,"CHARLESTON, SC",SC,CHARLESTON
29406,"CHARLESTON, SC",SC,CHARLESTON
29406,"BERKELEY, SC",SC,BERKELEY
29407,"CHARLESTON, SC",SC,CHARLESTON
29410,"BERKELEY, SC",SC,BERKELEY
29410,"CHARLESTON, SC",SC,CHARLESTON
29412,"CHARLESTON, SC",SC,CHARLESTON
29414,"CHARLESTON, SC",SC,CHARLESTON
29414,"DORCHESTER, SC",SC,DORCHESTER
29415,"CHARLESTON, SC",SC,CHARLESTON
29416,"CHARLESTON, SC",SC,CHARLESTON
29417,"CHARLESTON, SC",SC,CHARLESTON
29419,"CHARLESTON, SC",SC,CHARLESTON
29420,"DORCHESTER, SC",SC,DORCHESTER
29420,"CHARLESTON, SC",SC,CHARLESTON
29422,"CHARLESTON, SC",SC,CHARLESTON
29445,"BERKELEY, SC",SC,BERKELEY
29446,"COLLETON, SC",SC,COLLETON
29451,"CHARLESTON, SC",SC,CHARLESTON
29455,"CHARLESTON, SC",SC,CHARLESTON
29456,"BERKELEY, SC",SC,BERKELEY
29456,"CHARLESTON, SC",SC,CHARLESTON
29456,"DORCHESTER, SC",SC,DORCHESTER
29457,"CHARLESTON, SC",SC,CHARLESTON
29464,"CHARLESTON, SC",SC,CHARLESTON
29465,"CHARLESTON, SC",SC,CHARLESTON
29466,"CHARLESTON, SC",SC,CHARLESTON
29466,"BERKELEY, SC",SC,BERKELEY
29482,"CHARLESTON, SC",SC,CHARLESTON
29483,"DORCHESTER, SC",SC,DORCHESTER
29483,"BERKELEY, SC",SC,BERKELEY
29483,"CHARLESTON, SC",SC,CHARLESTON
29485,"DORCHESTER, SC",SC,DORCHESTER
29485,"CHARLESTON, SC",SC,CHARLESTON
29492,"BERKELEY, SC",SC,BERKELEY
29501,"FLORENCE, SC",SC,FLORENCE
29501,"DARLINGTON, SC",SC,DARLINGTON
29502,"FLORENCE, SC",SC,FLORENCE
29503,"FLORENCE, SC",SC,FLORENCE
29504,"FLORENCE, SC",SC,FLORENCE
29505,"FLORENCE, SC",SC,FLORENCE
29506,"FLORENCE, SC",SC,FLORENCE
29506,"DARLINGTON, SC",SC,DARLINGTON
29526,"HORRY, SC",SC,HORRY
29530,"FLORENCE, SC",SC,FLORENCE
29541,"FLORENCE, SC",SC,FLORENCE
29555,"FLORENCE, SC",SC,FLORENCE
29555,"WILLIAMSBURG, SC",SC,WILLIAMSBURG
29560,"FLORENCE, SC",SC,FLORENCE
29560,"CLARENDON, SC",SC,CLARENDON
29560,"WILLIAMSBURG, SC",SC,WILLIAMSBURG
29566,"HORRY, SC",SC,HORRY
29568,"HORRY, SC",SC,HORRY
29572,"HORRY, SC",SC,HORRY
29575,"HORRY, SC",SC,HORRY
29576,"HORRY, SC",SC,HORRY
29576,"GEORGETOWN, SC",SC,GEORGETOWN
29577,"HORRY, SC",SC,HORRY
29579,"HORRY, SC",SC,HORRY
29582,"HORRY, SC",SC,HORRY
29583,"FLORENCE, SC",SC,FLORENCE
29585,"GEORGETOWN, SC",SC,GEORGETOWN
29588,"HORRY, SC",SC,HORRY
29591,"FLORENCE, SC",SC,FLORENCE
29601,"GREENVILLE, SC",SC,GREENVILLE
29605,"GREENVILLE, SC",SC,GREENVILLE
29607,"GREENVILLE, SC",SC,GREENVILLE
29609,"GREENVILLE, SC",SC,GREENVILLE
29611,"GREENVILLE, SC",SC,GREENVILLE
29611,"ANDERSON, SC",SC,ANDERSON
29611,"PICKENS, SC",SC,PICKENS
29615,"GREENVILLE, SC",SC,GREENVILLE
29616,"GREENVILLE, SC",SC,GREENVILLE
29621,"ANDERSON, SC",SC,ANDERSON
29624,"ANDERSON, SC",SC,ANDERSON
29625,"ANDERSON, SC",SC,ANDERSON
29626,"ANDERSON, SC",SC,ANDERSON
29650,"GREENVILLE, SC",SC,GREENVILLE
29650,"SPARTANBURG, SC",SC,SPARTANBURG
29651,"GREENVILLE, SC",SC,GREENVILLE
29651,"SPARTANBURG, SC",SC,SPARTANBURG
29662,"GREENVILLE, SC",SC,GREENVILLE
29673,"GREENVILLE, SC",SC,GREENVILLE
29673,"ANDERSON, SC",SC,ANDERSON
29681,"GREENVILLE, SC",SC,GREENVILLE
29681,"LAURENS, SC",SC,LAURENS
29687,"GREENVILLE, SC",SC,GREENVILLE
29688,"GREENVILLE, SC",SC,GREENVILLE
29690,"GREENVILLE, SC",SC,GREENVILLE
29697,"ANDERSON, SC",SC,ANDERSON
29706,"CHESTER, SC",SC,CHESTER
29706,"YORK, SC",SC,YORK
29707,"LANCASTER, SC",SC,LANCASTER
29708,"YORK, SC",SC,YORK
29710,"YORK, SC",SC,YORK
29715,"YORK, SC",SC,YORK
29715,"LANCASTER, SC",SC,LANCASTER
29720,"LANCASTER, SC",SC,LANCASTER
29730,"YORK, SC",SC,YORK
29730,"CHESTER, SC",SC,CHESTER
29732,"YORK, SC",SC,YORK
29745,"YORK, SC",SC,YORK
29803,"AIKEN, SC",SC,AIKEN
29809,"AIKEN, SC",SC,AIKEN
29828,"AIKEN, SC",SC,AIKEN
29829,"AIKEN, SC",SC,AIKEN
29829,"EDGEFIELD, SC",SC,EDGEFIELD
29831,"AIKEN, SC",SC,AIKEN
29841,"AIKEN, SC",SC,AIKEN
29841,"EDGEFIELD, SC",SC,EDGEFIELD
29842,"AIKEN, SC",SC,AIKEN
29851,"AIKEN, SC",SC,AIKEN
29860,"EDGEFIELD, SC",SC,EDGEFIELD
29860,"AIKEN, SC",SC,AIKEN
29902,"BEAUFORT, SC",SC,BEAUFORT
29906,"BEAUFORT, SC",SC,BEAUFORT
29907,"BEAUFORT, SC",SC,BEAUFORT
29909,"BEAUFORT, SC",SC,BEAUFORT
29909,"JASPER, SC",SC,JASPER
29910,"BEAUFORT, SC",SC,BEAUFORT
29920,"BEAUFORT, SC",SC,BEAUFORT
29926,"BEAUFORT, SC",SC,BEAUFORT
29927,"JASPER, SC",SC,JASPER
29927,"BEAUFORT, SC",SC,BEAUFORT
29928,"BEAUFORT, SC",SC,BEAUFORT
29936,"JASPER, SC",SC,JASPER
29936,"BEAUFORT, SC",SC,BEAUFORT
29940,"BEAUFORT, SC",SC,BEAUFORT
29945,"HAMPTON, SC",SC,HAMPTON
29945,"BEAUFORT, SC",SC,BEAUFORT
29945,"COLLETON, SC",SC,COLLETON
29945,"JASPER, SC",SC,JASPER
30002,"DEKALB, GA",GA,DEKALB
30004,"FULTON, GA",GA,FULTON
30004,"CHEROKEE, GA",GA,CHEROKEE
30004,"FORSYTH, GA",GA,FORSYTH
30005,"FULTON, GA",GA,FULTON
30005,"FLOYD, GA",GA,FLOYD
30005,"FORSYTH, GA",GA,FORSYTH
30007,"COBB, GA",GA,COBB
30009,"FULTON, GA",GA,FULTON
30011,"BARROW, GA",GA,BARROW
30011,"GWINNETT, GA",GA,GWINNETT
30012,"ROCKDALE, GA",GA,ROCKDALE
30012,"DEKALB, GA",GA,DEKALB
30012,"GWINNETT, GA",GA,GWINNETT
30012,"WALTON, GA",GA,WALTON
30013,"ROCKDALE, GA",GA,ROCKDALE
30013,"NEWTON, GA",GA,NEWTON
30014,"NEWTON, GA",GA,NEWTON
30014,"JASPER, GA",GA,JASPER
30014,"WALTON, GA",GA,WALTON
30016,"NEWTON, GA",GA,NEWTON
30016,"ROCKDALE, GA",GA,ROCKDALE
30016,"WALTON, GA",GA,WALTON
30017,"GWINNETT, GA",GA,GWINNETT
30019,"GWINNETT, GA",GA,GWINNETT
30019,"WALTON, GA",GA,WALTON
30022,"FULTON, GA",GA,FULTON
30024,"GWINNETT, GA",GA,GWINNETT
30024,"FORSYTH, GA",GA,FORSYTH
30024,"FULTON, GA",GA,FULTON
30025,"WALTON, GA",GA,WALTON
30025,"APPLING, GA",GA,APPLING
30025,"MORGAN, GA",GA,MORGAN
30025,"NEWTON, GA",GA,NEWTON
30026,"GWINNETT, GA",GA,GWINNETT
30028,"FORSYTH, GA",GA,FORSYTH
30028,"CHEROKEE, GA",GA,CHEROKEE
30028,"DAWSON, GA",GA,DAWSON
30029,"GWINNETT, GA",GA,GWINNETT
30030,"DEKALB, GA",GA,DEKALB
30032,"DEKALB, GA",GA,DEKALB
30033,"DEKALB, GA",GA,DEKALB
30034,"DEKALB, GA",GA,DEKALB
30038,"DEKALB, GA",GA,DEKALB
30039,"GWINNETT, GA",GA,GWINNETT
30039,"DEKALB, GA",GA,DEKALB
30039,"ROCKDALE, GA",GA,ROCKDALE
30040,"FORSYTH, GA",GA,FORSYTH
30040,"CHEROKEE, GA",GA,CHEROKEE
30041,"FORSYTH, GA",GA,FORSYTH
30043,"GWINNETT, GA",GA,GWINNETT
30044,"GWINNETT, GA",GA,GWINNETT
30045,"GWINNETT, GA",GA,GWINNETT
30046,"GWINNETT, GA",GA,GWINNETT
30047,"GWINNETT, GA",GA,GWINNETT
30052,"WALTON, GA",GA,WALTON
30052,"GWINNETT, GA",GA,GWINNETT
30052,"NEWTON, GA",GA,NEWTON
30052,"ROCKDALE, GA",GA,ROCKDALE
30054,"NEWTON, GA",GA,NEWTON
30054,"WALTON, GA",GA,WALTON
30055,"NEWTON, GA",GA,NEWTON
30055,"JASPER, GA",GA,JASPER
30055,"MORGAN, GA",GA,MORGAN
30056,"NEWTON, GA",GA,NEWTON
30056,"JASPER, GA",GA,JASPER
30056,"MORGAN, GA",GA,MORGAN
30058,"DEKALB, GA",GA,DEKALB
30058,"GWINNETT, GA",GA,GWINNETT
30058,"ROCKDALE, GA",GA,ROCKDALE
30060,"COBB, GA",GA,COBB
30061,"COBB, GA",GA,COBB
30062,"COBB, GA",GA,COBB
30064,"COBB, GA",GA,COBB
30065,"COBB, GA",GA,COBB
30066,"COBB, GA",GA,COBB
30066,"CHEROKEE, GA",GA,CHEROKEE
30067,"COBB, GA",GA,COBB
30068,"COBB, GA",GA,COBB
30069,"COBB, GA",GA,COBB
30071,"GWINNETT, GA",GA,GWINNETT
30075,"FULTON, GA",GA,FULTON
30075,"CHEROKEE, GA",GA,CHEROKEE
30075,"COBB, GA",GA,COBB
30076,"FULTON, GA",GA,FULTON
30078,"GWINNETT, GA",GA,GWINNETT
30080,"COBB, GA",GA,COBB
30081,"COBB, GA",GA,COBB
30082,"COBB, GA",GA,COBB
30083,"DEKALB, GA",GA,DEKALB
30084,"DEKALB, GA",GA,DEKALB
30084,"GWINNETT, GA",GA,GWINNETT
30087,"DEKALB, GA",GA,DEKALB
30087,"GWINNETT, GA",GA,GWINNETT
30088,"DEKALB, GA",GA,DEKALB
30092,"GWINNETT, GA",GA,GWINNETT
30092,"FULTON, GA",GA,FULTON
30093,"GWINNETT, GA",GA,GWINNETT
30094,"ROCKDALE, GA",GA,ROCKDALE
30094,"DEKALB, GA",GA,DEKALB
30094,"NEWTON, GA",GA,NEWTON
30095,"GWINNETT, GA",GA,GWINNETT
30096,"GWINNETT, GA",GA,GWINNETT
30097,"FULTON, GA",GA,FULTON
30097,"FORSYTH, GA",GA,FORSYTH
30097,"GWINNETT, GA",GA,GWINNETT
30099,"GWINNETT, GA",GA,GWINNETT
30101,"COBB, GA",GA,COBB
30101,"BARTOW, GA",GA,BARTOW
30101,"CHEROKEE, GA",GA,CHEROKEE
30101,"PAULDING, GA",GA,PAULDING
30102,"CHEROKEE, GA",GA,CHEROKEE
30102,"BARTOW, GA",GA,BARTOW
30102,"COBB, GA",GA,COBB
30106,"COBB, GA",GA,COBB
30106,"DOUGLAS, GA",GA,DOUGLAS
30107,"CHEROKEE, GA",GA,CHEROKEE
30107,"FORSYTH, GA",GA,FORSYTH
30107,"PICKENS, GA",GA,PICKENS
30114,"CHEROKEE, GA",GA,CHEROKEE
30115,"CHEROKEE, GA",GA,CHEROKEE
30120,"BARTOW, GA",GA,BARTOW
30120,"PAULDING, GA",GA,PAULDING
30121,"BARTOW, GA",GA,BARTOW
30122,"DOUGLAS, GA",GA,DOUGLAS
30126,"COBB, GA",GA,COBB
30127,"COBB, GA",GA,COBB
30127,"DOUGLAS, GA",GA,DOUGLAS
30127,"PAULDING, GA",GA,PAULDING
30132,"PAULDING, GA",GA,PAULDING
30132,"BARTOW, GA",GA,BARTOW
30134,"DOUGLAS, GA",GA,DOUGLAS
30134,"PAULDING, GA",GA,PAULDING
30135,"DOUGLAS, GA",GA,DOUGLAS
30137,"BARTOW, GA",GA,BARTOW
30141,"PAULDING, GA",GA,PAULDING
30141,"COBB, GA",GA,COBB
30143,"PICKENS, GA",GA,PICKENS
30143,"CHEROKEE, GA",GA,CHEROKEE
30143,"DAWSON, GA",GA,DAWSON
30144,"COBB, GA",GA,COBB
30148,"PICKENS, GA",GA,PICKENS
30148,"DAWSON, GA",GA,DAWSON
30152,"COBB, GA",GA,COBB
30157,"PAULDING, GA",GA,PAULDING
30157,"COBB, GA",GA,COBB
30168,"COBB, GA",GA,COBB
30168,"DOUGLAS, GA",GA,DOUGLAS
30177,"PICKENS, GA",GA,PICKENS
30188,"CHEROKEE, GA",GA,CHEROKEE
30188,"COBB, GA",GA,COBB
30189,"CHEROKEE, GA",GA,CHEROKEE
30205,"FAYETTE, GA",GA,FAYETTE
30205,"SPALDING, GA",GA,SPALDING
30206,"PIKE, GA",GA,PIKE
30214,"FAYETTE, GA",GA,FAYETTE
30214,"FULTON, GA",GA,FULTON
30215,"FAYETTE, GA",GA,FAYETTE
30215,"CLAYTON, GA",GA,CLAYTON
30216,"BUTTS, GA",GA,BUTTS
30218,"MERIWETHER, GA",GA,MERIWETHER
30220,"COWETA, GA",GA,COWETA
30220,"MERIWETHER, GA",GA,MERIWETHER
30222,"MERIWETHER, GA",GA,MERIWETHER
30222,"TROUP, GA",GA,TROUP
30223,"SPALDING, GA",GA,SPALDING
30223,"BUTTS, GA",GA,BUTTS
30223,"HENRY, GA",GA,HENRY
30224,"SPALDING, GA",GA,SPALDING
30224,"BUTTS, GA",GA,BUTTS
30224,"LAMAR, GA",GA,LAMAR
30224,"PIKE, GA",GA,PIKE
30228,"HENRY, GA",GA,HENRY
30228,"CLAYTON, GA",GA,CLAYTON
30228,"SPALDING, GA",GA,SPALDING
30230,"TROUP, GA",GA,TROUP
30230,"COWETA, GA",GA,COWETA
30230,"HEARD, GA",GA,HEARD
30230,"MERIWETHER, GA",GA,MERIWETHER
30233,"BUTTS, GA",GA,BUTTS
30233,"HENRY, GA",GA,HENRY
30233,"LAMAR, GA",GA,LAMAR
30233,"MONROE, GA",GA,MONROE
30233,"NEWTON, GA",GA,NEWTON
30234,"BUTTS, GA",GA,BUTTS
30234,"HENRY, GA",GA,HENRY
30236,"CLAYTON, GA",GA,CLAYTON
30236,"HENRY, GA",GA,HENRY
30237,"CLAYTON, GA",GA,CLAYTON
30240,"TROUP, GA",GA,TROUP
30240,"HEARD, GA",GA,HEARD
30241,"TROUP, GA",GA,TROUP
30248,"HENRY, GA",GA,HENRY
30248,"BUTTS, GA",GA,BUTTS
30248,"SPALDING, GA",GA,SPALDING
30251,"MERIWETHER, GA",GA,MERIWETHER
30252,"HENRY, GA",GA,HENRY
30252,"BUTTS, GA",GA,BUTTS
30252,"ROCKDALE, GA",GA,ROCKDALE
30253,"HENRY, GA",GA,HENRY
30256,"PIKE, GA",GA,PIKE
30256,"LAMAR, GA",GA,LAMAR
30256,"UPSON, GA",GA,UPSON
30257,"LAMAR, GA",GA,LAMAR
30257,"PIKE, GA",GA,PIKE
30258,"PIKE, GA",GA,PIKE
30258,"UPSON, GA",GA,UPSON
30259,"COWETA, GA",GA,COWETA
30260,"CLAYTON, GA",GA,CLAYTON
30263,"COWETA, GA",GA,COWETA
30263,"HEARD, GA",GA,HEARD
30265,"COWETA, GA",GA,COWETA
30269,"FAYETTE, GA",GA,FAYETTE
30272,"FULTON, GA",GA,FULTON
30274,"CLAYTON, GA",GA,CLAYTON
30276,"COWETA, GA",GA,COWETA
30276,"FAYETTE, GA",GA,FAYETTE
30276,"HARALSON, GA",GA,HARALSON
30276,"MERIWETHER, GA",GA,MERIWETHER
30277,"COWETA, GA",GA,COWETA
30281,"HENRY, GA",GA,HENRY
30281,"CLAYTON, GA",GA,CLAYTON
30281,"ROCKDALE, GA",GA,ROCKDALE
30287,"CLAYTON, GA",GA,CLAYTON
30290,"FAYETTE, GA",GA,FAYETTE
30292,"PIKE, GA",GA,PIKE
30292,"SPALDING, GA",GA,SPALDING
30293,"MERIWETHER, GA",GA,MERIWETHER
30294,"DEKALB, GA",GA,DEKALB
30294,"CLAYTON, GA",GA,CLAYTON
30294,"HENRY, GA",GA,HENRY
30294,"ROCKDALE, GA",GA,ROCKDALE
30295,"PIKE, GA",GA,PIKE
30295,"LAMAR, GA",GA,LAMAR
30303,"FULTON, GA",GA,FULTON
30305,"FULTON, GA",GA,FULTON
30306,"FULTON, GA",GA,FULTON
30306,"DEKALB, GA",GA,DEKALB
30307,"FULTON, GA",GA,FULTON
30307,"DEKALB, GA",GA,DEKALB
30308,"FULTON, GA",GA,FULTON
30309,"FULTON, GA",GA,FULTON
30310,"FULTON, GA",GA,FULTON
30311,"FULTON, GA",GA,FULTON
30313,"FULTON, GA",GA,FULTON
30317,"DEKALB, GA",GA,DEKALB
30317,"FULTON, GA",GA,FULTON
30318,"FULTON, GA",GA,FULTON
30319,"DEKALB, GA",GA,DEKALB
30319,"FULTON, GA",GA,FULTON
30322,"DEKALB, GA",GA,DEKALB
30324,"FULTON, GA",GA,FULTON
30324,"DEKALB, GA",GA,DEKALB
30326,"FULTON, GA",GA,FULTON
30327,"FULTON, GA",GA,FULTON
30328,"FULTON, GA",GA,FULTON
30328,"DEKALB, GA",GA,DEKALB
30329,"DEKALB, GA",GA,DEKALB
30329,"FULTON, GA",GA,FULTON
30331,"FULTON, GA",GA,FULTON
30338,"DEKALB, GA",GA,DEKALB
30338,"FULTON, GA",GA,FULTON
30339,"COBB, GA",GA,COBB
30339,"FULTON, GA",GA,FULTON
30340,"DEKALB, GA",GA,DEKALB
30340,"GWINNETT, GA",GA,GWINNETT
30341,"DEKALB, GA",GA,DEKALB
30342,"FULTON, GA",GA,FULTON
30345,"DEKALB, GA",GA,DEKALB
30346,"DEKALB, GA",GA,DEKALB
30349,"FULTON, GA",GA,FULTON
30349,"CLAYTON, GA",GA,CLAYTON
30350,"FULTON, GA",GA,FULTON
30350,"DEKALB, GA",GA,DEKALB
30350,"GWINNETT, GA",GA,GWINNETT
30360,"DEKALB, GA",GA,DEKALB
30360,"GWINNETT, GA",GA,GWINNETT
30362,"DEKALB, GA",GA,DEKALB
30366,"DEKALB, GA",GA,DEKALB
30501,"HALL, GA",GA,HALL
30504,"HALL, GA",GA,HALL
30506,"HALL, GA",GA,HALL
30506,"FORSYTH, GA",GA,FORSYTH
30507,"HALL, GA",GA,HALL
30510,"HABERSHAM, GA",GA,HABERSHAM
30510,"BANKS, GA",GA,BANKS
30510,"HALL, GA",GA,HALL
30511,"BANKS, GA",GA,BANKS
30511,"HABERSHAM, GA",GA,HABERSHAM
30511,"STEPHENS, GA",GA,STEPHENS
30517,"JACKSON, GA",GA,JACKSON
30517,"BARROW, GA",GA,BARROW
30517,"GWINNETT, GA",GA,GWINNETT
30517,"HALL, GA",GA,HALL
30518,"GWINNETT, GA",GA,GWINNETT
30518,"HALL, GA",GA,HALL
30519,"GWINNETT, GA",GA,GWINNETT
30519,"HALL, GA",GA,HALL
30521,"FRANKLIN, GA",GA,FRANKLIN
30521,"BANKS, GA",GA,BANKS
30523,"HABERSHAM, GA",GA,HABERSHAM
30523,"RABUN, GA",GA,RABUN
30525,"RABUN, GA",GA,RABUN
30525,"TOWNS, GA",GA,TOWNS
30527,"HALL, GA",GA,HALL
30527,"WHITE, GA",GA,WHITE
30528,"WHITE, GA",GA,WHITE
30528,"LUMPKIN, GA",GA,LUMPKIN
30529,"JACKSON, GA",GA,JACKSON
30529,"BANKS, GA",GA,BANKS
30530,"BANKS, GA",GA,BANKS
30530,"FRANKLIN, GA",GA,FRANKLIN
30530,"JACKSON, GA",GA,JACKSON
30530,"MADISON, GA",GA,MADISON
30531,"HABERSHAM, GA",GA,HABERSHAM
